Num_Acc,annee,mois,jour,hrmn,éclairage,agglomeration,intersection,meteo,collision,commune,adresse,lat,long,departement,categorie_route,circulation,nombre_voies,voie_speciale,denivele,plan,largeur_terplein_central,largeur_route,surface,infra,situation,sens_circulation,obstacle_fixe,obstacle_mobile,sens_choc,manoeuvre,num_veh,place,gravite,sexe,trajet,localisation_pieton,action_pieton,annee_naissance,secu1,vitesse_max,secu2,secu3,motorisation,heure,date,age
201900030977,2019,5,23,06:50:00,Plein jour,En agglomération,Giratoire,Temps éblouissant,Deux véhicules – par le coté,31149,BRUNAUD (AVENUE YVES),"43,6155500","1,3418700",31,Voie Communale,A sens unique,2.0,Sans objet,Pente,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Arrière,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné ou sans objet,1968.0,Casque,50.0,Aucun équipement,Non renseigné,Autre,6,2019-05-23,51.0
201900030982,2019,5,19,13:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,LYON (AV DE) DU 1AU 37,"43,6160400","1,4532000",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1968.0,Non déterminable,30.0,Aucun équipement,Non renseigné,Humaine,13,2019-05-19,51.0
201900030992,2019,5,13,19:30:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE DE SAINTONGE,"43,5820900","1,4114800",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Traversant la chaussée,A,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné ou sans objet,2009.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,19,2019-05-13,10.0
201900030995,2019,5,12,14:00:00,Plein jour,En agglomération,Intersection en Y,Normale,Deux véhicules – par le coté,31555,AV CRAMPEL,"43,5874400","1,4597900",31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé hospitalisé,Féminin,Autre,Non renseigné,Non renseigné ou sans objet,1968.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,14,2019-05-12,51.0
201900031668,2019,1,22,09:05:00,Plein jour,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,31555,ROND POINT JEROME PUGENS,"43,5894500","1,4787900",31,Voie Communale,A sens unique,1.0,Sans objet,Plat,Pente,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Masculin,Autre,Non renseigné,Non renseigné ou sans objet,1988.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,9,2019-01-22,31.0
201900031669,2019,1,21,16:40:00,Plein jour,En agglomération,Intersection en Y,Normale,Deux véhicules – par le coté,31555,BD MATABIAU,"43,6159500","1,4386900",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Sommet de côte,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,A contresens,A,1,Blessé léger,Masculin,Domicile - travail,Non renseigné,Non renseigné ou sans objet,1984.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,16,2019-01-21,35.0
201900031762,2019,6,24,18:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE DU PONT GUILHEMERY,"43,6017600","1,4580700",31,Route Départementale,Bidirectionnelle,4.0,Voie réservée,Pente,Pente,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,"Dans le couloir bus, dans le sens inverse",B,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1940.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,18,2019-06-24,79.0
201900031815,2019,9,3,18:30:00,Plein jour,En agglomération,Hors intersection,Temps éblouissant,Deux véhicules – par le coté,31418,rd 70,"43,6270489","1,5305128",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé hospitalisé,Féminin,Domicile - travail,Sans objet,Non renseigné ou sans objet,1968.0,Casque,50.0,Non renseigné,Non renseigné,Humaine,18,2019-09-03,51.0
201900033495,2019,6,23,10:40:00,Plein jour,Hors agglomération,Giratoire,Normale,Deux véhicules – par l’arrière,31396,RD 19,"43,3556730","1,6228400",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Arrière,Sans changement de direction,B,1,Indemne,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1987.0,Aucun équipement,80.0,Non renseigné,Non renseigné,Humaine,10,2019-06-23,32.0
201900033495,2019,6,23,10:40:00,Plein jour,Hors agglomération,Giratoire,Normale,Deux véhicules – par l’arrière,31396,RD 19,"43,3556730","1,6228400",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1948.0,Aucun équipement,80.0,Non renseigné,Non renseigné,Humaine,10,2019-06-23,71.0
201900033831,2019,9,1,20:20:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,AV HONORE SERRES,"43,6142000","1,4378900",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné ou sans objet,1995.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,20,2019-09-01,24.0
201900034108,2019,4,8,09:30:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,31263,Rue du Pont de Mont Merly,"43,4080260","1,3856430",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Carrefour aménagé,Sur chaussée,Absence de repère,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé hospitalisé,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1961.0,Casque,50.0,Non renseigné,Non renseigné,Humaine,9,2019-04-08,58.0
201900036632,2019,11,4,11:20:00,Plein jour,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,31395,Avenue Henri Peyrusse,"43,4361530","1,3223060",31,Route nationale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Autres,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant gauche,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1953.0,Aucun équipement,50.0,Casque,Non renseigné,Inconnue,11,2019-11-04,66.0
201900037538,2019,3,1,09:10:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,RTE DE REVEL,"43,5736300","1,4918800",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Piéton,Avant,Circulant sur trottoir,A,1,Indemne,Masculin,Domicile - travail,Non renseigné,Non renseigné ou sans objet,1987.0,Non déterminable,50.0,Non déterminable,Non renseigné,Humaine,9,2019-03-01,32.0
201900037538,2019,3,1,09:10:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,RTE DE REVEL,"43,5736300","1,4918800",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Piéton,Avant,Circulant sur trottoir,A,3,Blessé léger,Masculin,Autre,Sur trottoir,Jouant - courant,1999.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,9,2019-03-01,20.0
201900037545,2019,2,23,10:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,BD LASCROSSES,"43,6083000","1,4283200",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté droit,Tournant à gauche,B,1,Blessé léger,Féminin,Non renseigné,Non renseigné,Non renseigné ou sans objet,1995.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,10,2019-02-23,24.0
201900037545,2019,2,23,10:10:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,BD LASCROSSES,"43,6083000","1,4283200",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Dépassant à gauche,A,1,Blessé léger,Masculin,Autre,Non renseigné,Non renseigné ou sans objet,2000.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,10,2019-02-23,19.0
201900037548,2019,2,22,18:55:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,AV DU COLONEL ROCHE,"43,5649600","1,4700100",31,Voie Communale,Bidirectionnelle,2.0,Voie réservée,Pente,Plat,0.0,1,Normale,Aucun,Sur chaussée,Absence de repère,Sans objet,Véhicule,Aucun,En s’insérant,B,1,Blessé hospitalisé,Féminin,Autre,Non renseigné,Non renseigné ou sans objet,1991.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,18,2019-02-22,28.0
201900037933,2019,7,21,08:15:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,31113,12 Route de Mervilla,"43,5142590","1,4851140",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Pente,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Tué,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1966.0,Casque,50.0,Non renseigné,Non renseigné,Humaine,8,2019-07-21,53.0
201900039161,2019,8,29,06:10:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,31555,BD ANDRE NETWILLER,"43,6429000","1,4640800",31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Pente,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Arrière,Sans changement de direction,B,1,Tué,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1990.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,6,2019-08-29,29.0
201900039164,2019,8,24,17:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE DE FENOUILLET,"43,6280600","1,4251100",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1987.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,17,2019-08-24,32.0
201900039943,2019,12,10,16:10:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31483,FOCH (AVENUE DU MARECHAL),"43,1048300","0,7142600",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Absence de repère,Sans objet,Véhicule,Avant,Traversant la chaussée,A,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,2000.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,16,2019-12-10,19.0
201900040718,2019,1,15,07:40:00,Crépuscule ou aube,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31149,8 AV YVES BRUNAUD,"43,6150900","1,3463400",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Domicile - travail,Non renseigné,Non renseigné ou sans objet,1972.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,7,2019-01-15,47.0
201900041690,2019,7,18,13:15:00,Plein jour,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,31157,Avenue du GÃ©nÃ©ral Leclerc Philippe de Hautecloque,"43,5390390","1,3394990",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté droit,Sans changement de direction,A,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1944.0,Casque,30.0,Non renseigné,Non renseigné,Humaine,13,2019-07-18,75.0
201900046356,2019,1,8,18:30:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Pluie légère,Autre collision,31555,158 AV DE LA GLOIRE,"43,6068700","1,4730200",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Pente,Plat,0.0,1,Mouillée,Aucun,Sur chaussée,Absence de repère,Sans objet,Véhicule,Aucun,Inconnue,B,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1965.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,18,2019-01-08,54.0
201900047338,2019,5,7,17:00:00,Plein jour,En agglomération,Place,Normale,Deux véhicules - frontale,31282,Place Vincent Auriol,"43,6710670","1,4509200",31,Voie Communale,A sens unique,1.0,Piste cyclable,Pente,Plat,0.0,1,Normale,Aucun,Sur chaussée,Absence de repère,Sans objet,Véhicule,Avant,A contresens,B,1,Blessé hospitalisé,Féminin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1955.0,Aucun équipement,50.0,Non renseigné,Non renseigné,Humaine,17,2019-05-07,64.0
201900048245,2019,9,28,17:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,31486,rue d'Occitanie,"43,4211370","1,2815180",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant gauche,Sans changement de direction,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1959.0,Casque,50.0,Non renseigné,Non renseigné,Autre,17,2019-09-28,60.0
201900048328,2019,9,25,18:35:00,Plein jour,En agglomération,Hors intersection,Normale,Autre collision,31555,PONT PIERRE DE COUBERTIN,"43,5843300","1,4342000",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Aucun,Autres manœuvres,B,1,Tué,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1960.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,18,2019-09-25,59.0
201900048703,2019,3,31,12:15:00,Plein jour,Hors agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31053,Route de Gragnague,"43,6560190","1,5548000",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Pente,Pente,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,"Même sens, même file",B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1965.0,Casque,90.0,Non renseigné,Non renseigné,Humaine,12,2019-03-31,54.0
201900048945,2019,5,12,12:20:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31588,7 Avenue de Francazal,"43,5255750","1,3449760",31,Route Départementale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Tournant à gauche,B,1,Blessé hospitalisé,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,1950.0,Casque,-1.0,Non renseigné,Non renseigné,Humaine,12,2019-05-12,69.0
201900049241,2019,12,6,12:23:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,31555,BD LAZARE CARNOT,"43,6044500","1,4502700",31,Voie Communale,Bidirectionnelle,4.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,Traversant la chaussée,B,1,Blessé léger,Féminin,Autre,Non renseigné,Non renseigné ou sans objet,1968.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,12,2019-12-06,51.0
201900050436,2019,7,13,08:55:00,Plein jour,En agglomération,Intersection en X,Normale,Deux véhicules – par le coté,31451,Bd Jean JaurÃ¨s,"43,4583220","2,0102670",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Féminin,Courses - achats,Sans objet,Non renseigné ou sans objet,1937.0,Aucun équipement,50.0,Non renseigné,Non renseigné,Humaine,8,2019-07-13,82.0
201900050927,2019,5,27,17:45:00,Plein jour,En agglomération,Hors intersection,Normale,Sans collision,31107,Chemin de Laveran,"43,2845580","1,1884700",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Voie ferrée,Sur chaussée,Inconnu,Sans objet,Aucun,Aucun,Inconnue,A,1,Blessé léger,Masculin,Promenade - loisirs,Sans objet,Non renseigné ou sans objet,2005.0,Casque,50.0,Non renseigné,Non renseigné,Inconnue,17,2019-05-27,14.0
201900051269,2019,6,14,20:15:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par l’arrière,31555,GLOIRE (AV DE LA) DU 2AU 160,"43,6055200","1,4589500",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Pente,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Non renseigné,Non renseigné,Non renseigné ou sans objet,2005.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,20,2019-06-14,14.0
201900051270,2019,6,14,19:15:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,PL ROQUELAINE,"43,6127500","1,4487500",31,Voie Communale,Bidirectionnelle,4.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1951.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,19,2019-06-14,68.0
201900051272,2019,6,13,18:30:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31555,SALADE PONSAN (CHE DE LA) DU 19AU 181,"43,5987100","1,4514300",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Féminin,Autre,Non renseigné,Non renseigné ou sans objet,2001.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,18,2019-06-13,18.0
201900051279,2019,6,8,19:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules - frontale,31555,CHE DU CHAPITRE,"43,5594000","1,4109400",31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,En faisant demi-tour sur la chaussée,B,1,Blessé hospitalisé,Masculin,Autre,Non renseigné,Non renseigné ou sans objet,1966.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,19,2019-06-08,53.0
201900051282,2019,6,7,08:40:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,RUE MICHEL ANGE,"43,6271900","1,4458400",31,Voie Communale,A chaussées séparées,2.0,Sans objet,Plat,Sommet de côte,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Côté droit,Traversant la chaussée,B,1,Blessé léger,Féminin,Domicile - travail,Non renseigné,Non renseigné,1990.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,8,2019-06-07,29.0
201900052303,2019,3,29,08:06:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31557,COUDRIERS (RUE DES),"43,5769000","1,3280600",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Inconnu,Sans objet,Véhicule,Aucun,Traversant la chaussée,A,1,Blessé hospitalisé,Masculin,Domicile - école,Non renseigné,Non renseigné ou sans objet,2005.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,8,2019-03-29,14.0
201900052545,2019,7,12,08:26:00,Plein jour,En agglomération,Giratoire,Normale,Deux véhicules – par le coté,31149,PIBRAC (BOULEVARD DE),"43,6162300","1,3318100",31,Route Départementale,A chaussées séparées,0.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,Absence de repère,Sans objet,Véhicule,Côté droit,Sans changement de direction,B,1,Blessé léger,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1989.0,Casque,50.0,Gants + Airbag (2RM/3RM),Non renseigné,Humaine,8,2019-07-12,30.0
201900053122,2019,2,18,07:25:00,Crépuscule ou aube,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,AV YVES BRUNAUD,"43,6170800","1,4656400",31,Route Départementale,A chaussées séparées,4.0,Piste cyclable,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Domicile - travail,Non renseigné,Non renseigné ou sans objet,1986.0,Casque,50.0,Aucun équipement,Non renseigné,Humaine,7,2019-02-18,33.0
201900053249,2019,2,18,13:20:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,BD DES MINIMES,"43,6163700","1,4394800",31,Voie Communale,A sens unique,3.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Aucun,Changeant de file à droite,A,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1954.0,Non déterminable,50.0,Non déterminable,Non renseigné,Humaine,13,2019-02-18,65.0
201900053253,2019,2,17,17:55:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31557,PETIT TRAIN (RUE DU),"43,5792900","1,3264500",31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Côté gauche,En s’insérant,A,1,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,2007.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,17,2019-02-17,12.0
201900054578,2019,12,3,18:15:00,Nuit sans éclairage public,En agglomération,Intersection en X,Normale,Autre collision,31555,BD DEODAT DE SEVERAC,"43,5894070","1,4219110",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,1,Indemne,Masculin,Promenade - loisirs,Non renseigné,Non renseigné,1972.0,Non déterminable,50.0,Non déterminable,Non renseigné,Humaine,18,2019-12-03,47.0
201900054578,2019,12,3,18:15:00,Nuit sans éclairage public,En agglomération,Intersection en X,Normale,Autre collision,31555,BD DEODAT DE SEVERAC,"43,5894070","1,4219110",31,Voie Communale,Bidirectionnelle,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Côté gauche,Sans changement de direction,B,2,Blessé léger,Masculin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,2015.0,Non déterminable,50.0,Non déterminable,Non renseigné,Humaine,18,2019-12-03,4.0
201900056084,2019,8,18,08:54:00,Plein jour,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31555,AV FRIZAC,"43,5896500","1,4517400",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Arrière droit,Sans changement de direction,B,1,Blessé hospitalisé,Féminin,Promenade - loisirs,Non renseigné,Non renseigné ou sans objet,1953.0,Non déterminable,50.0,Aucun équipement,Non renseigné,Humaine,8,2019-08-18,66.0
201900056554,2019,2,14,17:00:00,Plein jour,En agglomération,Hors intersection,Normale,Deux véhicules – par le coté,31555,CHE DU MIRAIL,"43,5819000","1,4001300",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale décroissant,Sans objet,Véhicule,Avant,En s’insérant,B,1,Blessé léger,Masculin,Domicile - école,Non renseigné,Non renseigné ou sans objet,1998.0,Casque,50.0,Gants + Airbag (2RM/3RM),Non renseigné,Humaine,17,2019-02-14,21.0
201900056557,2019,2,14,07:35:00,Crépuscule ou aube,En agglomération,Intersection en T,Normale,Deux véhicules – par le coté,31149,GRAMONT (CHEMIN DE),"43,6182100","1,3389700",31,Voie Communale,Bidirectionnelle,2.0,Piste cyclable,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Véhicule,Avant,Sans changement de direction,B,1,Blessé léger,Masculin,Domicile - travail,Non renseigné,Non renseigné ou sans objet,1966.0,Casque,50.0,Non déterminable,Non renseigné,Humaine,7,2019-02-14,53.0
201900056561,2019,2,14,07:00:00,Nuit avec éclairage public allumé,En agglomération,Hors intersection,Normale,Autre collision,31555,RUE SAINT CHARLES,"43,6101600","1,4406300",31,Voie Communale,A sens unique,2.0,Sans objet,Plat,Plat,0.0,1,Normale,Aucun,Sur chaussée,PK ou PR ou numéro d’adresse postale croissant,Sans objet,Piéton,Avant,Sans changement de direction,A,3,Blessé hospitalisé,Masculin,Promenade - loisirs,Sur trottoir,Masqué,1973.0,Non déterminable,30.0,Aucun équipement,Non renseigné,Humaine,7,2019-02-14,46.0
